X,Y,OBJECTID,Site_Name,Site_Score,Site_EPA_ID,SEMS_ID,SITS_ID,Region_ID,State,City,County,Status,Longitude,Latitude,Proposed_Date,Listing_Date,Construction_Completion_Date,Construction_Completion_Number,NOID_Date,Deletion_Date,Site_Listing_Narrative,Site_Progress_Profile,Notice_of_Data_Availability,Proposed_FR_Notice,Deletion_FR_Notice,Final_FR_Notice,NOID_FR_Notice,Restoration_FR_Notice_Jumper_Pa,Site_has_had_a_Partial_Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2
-8382141.80824085,4662849.26272646,,Millsboro TCE,50,DEN000306645,306645,1804,3,Delaware,Millsboro,Sussex,Proposed NPL Site,-75.298061,38.588158,9/23/2009,,,,,,"<a href=""https://semspub.epa.gov/src/document/03/900036"" target=""_blank"">DEN000306645 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0306645"" target=""_blank"">Millsboro TCE</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-09-23/pdf/E9-22936.pdf"" target=""_blank"">09/23/2009 (PDF)</a>",,,,,No,,,,,35
-8430781.63522857,4815773.10942912,,Newark South Ground Water Plume,50,DEN000306877,306877,1929,3,Delaware,Newark,New Castle,NPL Site,-75.735,39.653889,8/3/2017,1/18/2018,,,,,"<a href=""https://semspub.epa.gov/src/document/11/197091"" target=""_blank"">DEN000306877 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0306877"" target=""_blank"">Newark South Ground Water Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2017-08-03/pdf/2017-16171.pdf"" target=""_blank"">08/03/2017 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2018-01-18/pdf/2018-00619.pdf"" target=""_blank"">01/18/2018 (PDF)</a>",,,No,,,,,36
-8426497.28198641,4835113.13628463,,Hockessin Groundwater,50,DEN000303920,303920,1933,3,Delaware,Hockessin,New Castle,NPL Site,-75.696513,39.78752,1/18/2018,5/17/2018,,,,,"<a href=""https://semspub.epa.gov/src/document/11/197207"" target=""_blank"">DEN000303920 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0303920"" target=""_blank"">Hockessin Groundwater</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2018-01-18/pdf/2018-00623.pdf"" target=""_blank"">01/18/2018 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2018-05-17/pdf/2018-10464.pdf"" target=""_blank"">05/17/2018 (PDF)</a>",,,No,,,,,37
-8416918.68508162,4669044.24771108,,Blades Groundwater,50,DEN000304203,304203,1954,3,Delaware,Blades,Sussex,NPL Site,-75.610467,38.631644,11/8/2019,9/3/2020,,,,,"<a href=""https://semspub.epa.gov/src/document/11/400004"" target=""_blank"">DEN000304203 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0304203"" target=""_blank"">Blades Groundwater</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2019-11-08/pdf/2019-24154.pdf"" target=""_blank"">11/08/2019 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2020-09-03/pdf/2020-19172.pdf"" target=""_blank"">09/03/2020 (PDF)</a>",,,No,,,,,38
-8391706.82416777,4677848.28275831,,Georgetown North Groundwater,50,DEN000304167,304167,1976,3,Delaware,Georgetown,Sussex,NPL Site,-75.383985,38.693399,3/18/2022,9/9/2022,,,,,"<a href=""https://semspub.epa.gov/src/document/11/403048"" target=""_blank"">DEN000304167 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0304167"" target=""_blank"">Georgetown North Groundwater</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2022-03-18/pdf/2022-05855.pdf"" target=""_blank"">03/18/2022 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2022-09-09/pdf/2022-19148.pdf"" target=""_blank"">09/09/2022 (PDF)</a>",,,No,,,,,39
-8415443.03391166,4818549.99998993,,East Basin Road Groundwater,50,DEN000304044,304044,1981,3,Delaware,New Castle,New Castle,NPL Site,-75.597211,39.673092,9/9/2022,3/29/2023,,,,,"<a href=""https://semspub.epa.gov/src/document/11/404019"" target=""_blank"">DEN000304044 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0304044"" target=""_blank"">East Basin Road Groundwater</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2022-09-09/pdf/2022-19149.pdf"" target=""_blank"">09/09/2022 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2023-03-29/pdf/2023-06234.pdf"" target=""_blank"">03/29/2023 (PDF)</a>",,,No,,,,,40
-9129280.15917945,3261692.22981463,,Alpha Chemical Corp.,43.24,FLD041495441,400623,392,4,Florida,Galloway,Polk,Deleted NPL Site,-82.009719,28.100831,12/30/1982,9/8/1983,9/21/1990,47,5/3/1995,6/28/1995,"<a href=""https://semspub.epa.gov/src/document/04/11121413"" target=""_blank"">FLD041495441 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400623"" target=""_blank"">Alpha Chemical Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-06-28/pdf/95-15874.pdf"" target=""_blank"">06/28/1995 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-05-03/pdf/95-10750.pdf"" target=""_blank"">05/03/1995 (PDF)</a>",,No,,,,,41
-9711140.68102543,3555679.50171519,,American Creosote Works (Pensacola Plant),58.41,FLD008161994,400572,393,4,Florida,Pensacola,Escambia,NPL Site,-87.236661,30.404719,12/30/1982,9/8/1983,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121414"" target=""_blank"">FLD008161994 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400572"" target=""_blank"">American Creosote Works (Pensacola Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,42
-9240970.45519656,3542492.96226109,,Brown Wood Preserving,45.51,FLD980728935,400917,394,4,Florida,Live Oak,Suwannee,Deleted NPL Site,-83.01305,30.3025,12/30/1982,9/8/1983,12/31/1991,70,7/6/1995,9/22/1995,"<a href=""https://semspub.epa.gov/src/document/04/11121415"" target=""_blank"">FLD980728935 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400917"" target=""_blank"">Brown Wood Preserving</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-09-22/pdf/95-23321.pdf"" target=""_blank"">09/22/1995 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-07-06/pdf/95-16419.pdf"" target=""_blank"">07/06/1995 (PDF)</a>",,No,,,,,43
-9110696.7060254,3543961.49387747,,Coleman-Evans Wood Preserving Co.,46.18,FLD991279894,401202,395,4,Florida,Whitehouse,Duval,Deleted NPL Site,-81.842781,30.313889,12/30/1982,9/8/1983,9/18/2007,1018,3/27/2014,5/27/2014,"<a href=""https://semspub.epa.gov/src/document/04/11121416"" target=""_blank"">FLD991279894 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401202"" target=""_blank"">Coleman-Evans Wood Preserving Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2014-03-27/pdf/2014-06700.pdf"" target=""_blank"">05/27/2014 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2014-03-27/pdf/2014-06699.pdf"" target=""_blank"">03/27/2014 (PDF)</a>",,No,,,,,44
-8943697.32100766,3007703.75822558,,Davie Landfill,57.86,FLD980602288,400897,396,4,Florida,Davie,Broward,Deleted NPL Site,-80.3426,26.0696,12/30/1982,9/8/1983,11/8/1995,351,6/22/2006,8/21/2006,"<a href=""https://semspub.epa.gov/src/document/04/11121417"" target=""_blank"">FLD980602288 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400897"" target=""_blank"">Davie Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-06-22/pdf/06-5595.pdf"" target=""_blank"">08/21/2006 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2006-06-22/pdf/06-5596.pdf"" target=""_blank"">06/22/2006 (PDF)</a>",,No,,,,,45
-8961899.28226676,3128608.96485464,,Florida Steel Corp.,45.92,FLD050432251,400657,397,4,Florida,Indiantown,Martin,NPL Site,-80.506111,27.041111,12/30/1982,9/8/1983,9/11/1997,451,,,"<a href=""https://semspub.epa.gov/src/document/04/11121418"" target=""_blank"">FLD050432251 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400657"" target=""_blank"">Florida Steel Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,46
-8940201.88899675,2967334.48834199,,Gold Coast Oil Corp.,57.8,FLD071307680,400736,398,4,Florida,Miami,Miami-Dade,Deleted NPL Site,-80.3112,25.7434,12/30/1982,9/8/1983,6/23/1992,93,8/21/1996,10/9/1996,"<a href=""https://semspub.epa.gov/src/document/04/11121419"" target=""_blank"">FLD071307680 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400736"" target=""_blank"">Gold Coast Oil Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-10-09/pdf/96-25793.pdf"" target=""_blank"">10/09/1996 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-08-21/pdf/96-21178.pdf"" target=""_blank"">08/21/1996 (PDF)</a>",,No,,,,,47
-8922504.20503095,3023665.89532403,,Hollingsworth Solderless Terminal,44.53,FLD004119681,400548,399,4,Florida,Fort Lauderdale,Broward,NPL Site,-80.152219,26.198331,12/30/1982,9/8/1983,6/4/1993,167,,,"<a href=""https://semspub.epa.gov/src/document/04/11121420"" target=""_blank"">FLD004119681 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400548"" target=""_blank"">Hollingsworth Solderless Terminal</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,48
-9171612.84645781,3244841.48382437,,Kassauf-Kimerling Battery Disposal,53.42,FLD980727820,400914,400,4,Florida,Tampa,Hillsborough,Deleted NPL Site,-82.39,27.967219,12/30/1982,9/8/1983,9/24/1998,552,8/5/1999,10/2/2000,"<a href=""https://semspub.epa.gov/src/document/04/11121421"" target=""_blank"">FLD980727820 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400914"" target=""_blank"">Kassauf-Kimerling Battery Disposal</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-10-02/pdf/00-24307.pdf"" target=""_blank"">10/02/2000 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-08-05/pdf/99-20039.pdf"" target=""_blank"">08/05/1999 (PDF)</a>",,No,,,,,49
-8940409.05456912,2978933.74814291,,Miami Drum Services,53.56,FLD076027820,400746,401,4,Florida,Miami,Miami-Dade,NPL Site,-80.313061,25.837219,12/30/1982,9/8/1983,4/28/1993,166,,,"<a href=""https://semspub.epa.gov/src/document/04/11121422"" target=""_blank"">FLD076027820 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400746"" target=""_blank"">Miami Drum Services</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,50
-8922721.27803799,2987731.76801105,,Munisport Landfill,32.37,FLD084535442,400769,402,4,Florida,North Miami,Miami-Dade,Deleted NPL Site,-80.154169,25.908331,12/30/1982,9/8/1983,9/5/1997,496,6/25/1999,9/24/1999,"<a href=""https://semspub.epa.gov/src/document/04/11121423"" target=""_blank"">FLD084535442 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400769"" target=""_blank"">Munisport Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-09-24/pdf/99-24689.pdf"" target=""_blank"">09/24/1999 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-06-25/pdf/99-15976.pdf"" target=""_blank"">06/25/1999 (PDF)</a>",,No,,,,,51
-8944211.50573564,2978452.87500197,,Northwest 58th Street Landfill,49.43,FLD980602643,400900,403,4,Florida,Hialeah,Miami-Dade,Deleted NPL Site,-80.347219,25.833331,12/30/1982,9/8/1983,3/6/1995,287,8/2/1996,10/11/1996,"<a href=""https://semspub.epa.gov/src/document/04/11121424"" target=""_blank"">FLD980602643 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400900"" target=""_blank"">Northwest 58th Street Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-10-11/pdf/96-25958.pdf"" target=""_blank"">10/11/1996 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-08-02/pdf/96-19432.pdf"" target=""_blank"">08/02/1996 (PDF)</a>",,No,,,,,52
-9428065.12337281,3588761.11025972,,Parramore Surplus,37.61,FLD041140344,400622,404,4,Florida,Mount Pleasant,Gadsden,Deleted NPL Site,-84.69375,30.660689,12/30/1982,9/8/1983,9/15/1987,17,11/29/1988,2/21/1989,"<a href=""https://semspub.epa.gov/src/document/04/11121425"" target=""_blank"">FLD041140344 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400622"" target=""_blank"">Parramore Surplus</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/04/11121525"" target=""_blank"">02/21/1989 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/04/11121117"" target=""_blank"">11/29/1988 (PDF)</a>",,No,,,,,53
-9099131.50148791,3551019.89369169,,Pickettville Road Landfill,42.94,FLD980556351,400859,405,4,Florida,Jacksonville,Duval,NPL Site,-81.738889,30.368611,12/30/1982,9/8/1983,9/24/2008,1046,,,"<a href=""https://semspub.epa.gov/src/document/04/11121426"" target=""_blank"">FLD980556351 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400859"" target=""_blank"">Pickettville Road Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,54
-9723912.14356516,3564646.6235122,,Pioneer Sand Co.,51.97,FLD056116965,400684,406,4,Florida,Warrington,Escambia,Deleted NPL Site,-87.351389,30.474169,12/30/1982,9/8/1983,12/31/1991,68,12/1/1992,2/8/1993,"<a href=""https://semspub.epa.gov/src/document/04/11121427"" target=""_blank"">FLD056116965 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400684"" target=""_blank"">Pioneer Sand Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/04/11121526"" target=""_blank"">02/08/1993 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/04/11121119"" target=""_blank"">12/01/1992 (PDF)</a>",,No,,,,,55
-9166262.72041079,3245507.1110145,,Reeves Southeastern Galvanizing Corp.,58.75,FLD000824896,400485,407,4,Florida,Tampa,Hillsborough,NPL Site,-82.341939,27.9725,12/30/1982,9/8/1983,9/10/2019,1208,,,"<a href=""https://semspub.epa.gov/src/document/04/11121428"" target=""_blank"">FLD000824896 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400485"" target=""_blank"">Reeves Southeastern Galvanizing Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,56
-9505849.61756461,3597517.78353135,,Sapp Battery Salvage,47.7,FLD980602882,400902,408,4,Florida,Cottondale,Jackson,NPL Site,-85.3925,30.728331,12/30/1982,9/8/1983,9/19/2012,1133,,,"<a href=""https://semspub.epa.gov/src/document/04/11121429"" target=""_blank"">FLD980602882 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400902"" target=""_blank"">Sapp Battery Salvage</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,57
-9144123.72272081,3250339.39959186,,Schuylkill Metals Corp.,59.16,FLD062794003,400710,409,4,Florida,Plant City,Hillsborough,Deleted NPL Site,-82.143061,28.010831,12/30/1982,9/8/1983,9/15/1998,537,6/12/2001,8/22/2001,"<a href=""https://semspub.epa.gov/src/document/04/11121430"" target=""_blank"">FLD062794003 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400710"" target=""_blank"">Schuylkill Metals Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-08-22/pdf/01-20896.pdf"" target=""_blank"">08/22/2001 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-06-12/pdf/01-14470.pdf"" target=""_blank"">06/12/2001 (PDF)</a>",,No,,,,,58
-9046378.41931538,3383390.73875568,,Sherwood Medical Industries,39.83,FLD043861392,400637,410,4,Florida,Deland,Volusia,NPL Site,-81.265,29.060831,12/30/1982,9/8/1983,9/18/1997,458,,,"<a href=""https://semspub.epa.gov/src/document/04/11121431"" target=""_blank"">FLD043861392 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400637"" target=""_blank"">Sherwood Medical Industries</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,59
-9160820.4218254,3250199.18846115,,Taylor Road Landfill,51.37,FLD980494959,400853,411,4,Florida,Seffner,Hillsborough,NPL Site,-82.29305,28.009719,12/30/1982,9/8/1983,6/18/1999,606,,,"<a href=""https://semspub.epa.gov/src/document/04/11121432"" target=""_blank"">FLD980494959 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400853"" target=""_blank"">Taylor Road Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,60
-9093101.32467164,3318670.87486421,,Tower Chemical Co.,44.03,FLD004065546,400521,412,4,Florida,Clermont,Lake,NPL Site,-81.684719,28.551389,12/30/1982,9/8/1983,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121433"" target=""_blank"">FLD004065546 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400521"" target=""_blank"">Tower Chemical Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,61
-8936417.02630978,2974912.24017755,,Varsol Spill,44.46,FLD980602346,400898,413,4,Florida,Miami,Miami-Dade,Deleted NPL Site,-80.2772,25.8047,12/30/1982,9/8/1983,3/29/1985,6,3/14/1988,9/1/1988,"<a href=""https://semspub.epa.gov/src/document/04/11121434"" target=""_blank"">FLD980602346 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400898"" target=""_blank"">Varsol Spill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/04/11121524"" target=""_blank"">09/01/1988 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/04/11121116"" target=""_blank"">03/14/1988 (PDF)</a>",,No,,,,,62
